Date Time;Frequency ;Current A;Current B ;Current C ;Voltage AB;Voltage BC;Voltage CA;Active power ;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
20/7/2021 15:45;59,97;47,14;51,76;74,03;227,92;227,13;227,03;21854,69;6278,58;5992,00;68,26;29,11
20/7/2021 16:00;59,99;34,06;54,10;62,13;228,52;227,61;227,47;18924,62;4548,03;5357,00;66,14;27,50
20/7/2021 16:15;59,93;44,27;67,96;75,59;228,72;227,52;227,65;23735,78;5918,02;5851,00;67,58;26,11
20/7/2021 16:30;59,97;38,42;61,13;75,13;229,26;228,15;228,07;21871,21;5145,68;6093,00;68,09;25,88
20/7/2021 16:45;60,05;43,72;59,85;60,91;229,33;228,41;228,45;20952,75;5861,45;6086,00;68,26;25,72
20/7/2021 17:00;60,02;18,84;30,23;27,69;229,40;228,73;228,67;9342,47;2527,76;3373,00;68,51;25,71
20/7/2021 17:15;59,96;18,05;28,08;26,94;230,07;229,15;229,40;8897,61;2429,27;2783,00;68,71;25,74
20/7/2021 17:30;60,06;26,63;38,27;23,80;231,02;230,10;230,67;10750,67;3602,16;2161,00;68,85;25,72
20/7/2021 17:45;60,03;17,47;29,45;24,09;231,49;230,68;231,05;8497,77;2366,95;2484,00;68,98;25,71
20/7/2021 18:00;59,97;22,98;37,81;16,36;231,63;230,70;231,17;9515,89;3115,28;2388,00;69,20;25,60
20/7/2021 18:15;60,04;22,44;34,72;17,08;231,65;230,70;231,29;9195,38;3043,70;1817,00;69,33;25,55
20/7/2021 18:30;60,00;24,48;32,12;18,21;229,75;228,85;229,00;9439,59;3288,26;2356,00;69,89;25,45
20/7/2021 18:45;60,00;25,37;39,80;17,32;230,01;228,97;229,42;10241,71;3414,89;2402,00;70,09;25,46
20/7/2021 19:00;60,02;15,91;28,18;16,78;230,96;229,89;230,01;7672,87;2147,74;2178,00;69,85;25,33
20/7/2021 19:15;59,97;16,79;33,21;21,68;230,51;229,38;229,94;8875,48;2265,73;2375,00;69,79;25,33
20/7/2021 19:30;59,96;24,85;37,76;20,28;231,09;229,88;230,48;10324,61;3360,80;2191,00;69,71;25,30
20/7/2021 19:45;60,03;16,89;32,90;20,26;231,93;230,65;231,01;8864,24;2290,07;2407,00;69,56;25,24
20/7/2021 20:00;59,97;32,77;38,44;21,85;231,73;230,60;231,04;11905,19;4441,71;2503,00;69,66;25,17
20/7/2021 20:15;59,98;16,51;28,11;22,20;231,99;230,68;231,04;8376,71;2239,62;2162,00;69,47;25,13
20/7/2021 20:30;59,98;15,89;30,92;17,33;232,16;230,95;231,30;8065,92;2157,69;2358,00;69,39;25,20
20/7/2021 20:45;59,98;25,10;37,71;18,08;231,99;230,72;231,11;10125,74;3404,87;2230,00;69,57;25,06
20/7/2021 21:00;60,00;25,28;39,09;18,42;232,41;231,10;231,63;10176,67;3437,14;2403,00;69,65;25,19
20/7/2021 21:15;59,96;16,56;29,08;16,86;232,50;231,04;231,50;7941,80;2251,09;2413,00;69,88;24,77
20/7/2021 21:30;60,00;24,42;38,75;17,00;233,08;231,63;232,36;10023,68;3331,05;2148,00;69,99;24,73
20/7/2021 21:45;60,00;16,28;27,95;16,76;233,38;232,01;232,35;7792,77;2220,87;2326,00;69,84;24,60
20/7/2021 22:00;59,93;24,53;36,50;20,99;233,11;231,73;232,35;10301,28;3345,50;2243,00;70,03;24,53
20/7/2021 22:15;60,02;16,30;29,20;22,35;233,05;231,56;231,88;8496,93;2220,77;2258,00;69,86;24,57
20/7/2021 22:30;59,94;16,93;30,73;21,47;232,67;231,53;231,94;8683,78;2303,69;2420,00;69,82;24,50
20/7/2021 22:45;60,06;24,67;40,26;22,00;233,01;231,92;232,39;10911,50;3362,25;2123,00;70,08;24,25
20/7/2021 23:00;60,03;17,02;28,99;17,93;233,83;232,59;232,95;8170,39;2327,10;2323,00;70,01;24,37
20/7/2021 23:15;59,97;24,30;41,54;16,26;234,02;232,70;233,50;10204,49;3328,28;2350,00;70,05;24,36
20/7/2021 23:30;60,05;16,61;28,91;17,64;233,16;232,07;232,40;8031,50;2264,47;2229,00;70,22;24,24
20/7/2021 23:45;60,01;16,11;28,06;16,88;232,74;231,34;232,06;7730,92;2193,95;2339,00;70,22;24,24
21/7/2021 0:00;60,05;24,98;44,55;16,95;232,91;231,52;232,33;10852,70;3405,26;2126,00;70,38;24,10
21/7/2021 0:15;59,95;16,08;28,16;17,01;232,80;231,42;232,00;7742,90;2189,53;2298,00;70,41;24,13
21/7/2021 0:30;59,98;26,00;34,63;17,89;233,15;231,75;232,57;9838,30;3548,23;2463,00;70,34;24,19
21/7/2021 0:45;59,99;16,12;32,78;22,16;233,30;231,91;232,51;8811,88;2199,55;2116,00;70,46;24,21
21/7/2021 1:00;60,01;16,68;29,20;23,07;233,63;232,18;232,74;8622,28;2278,41;2362,00;70,36;24,10
21/7/2021 1:15;60,01;24,48;40,30;17,29;233,61;232,13;232,96;10203,70;3346,23;2199,00;70,49;24,18
21/7/2021 1:30;59,94;16,41;28,98;16,33;233,40;231,77;232,51;7846,22;2240,44;2140,00;70,51;24,13
21/7/2021 1:45;60,07;24,88;38,66;17,63;234,14;232,55;233,50;10292,35;3409,21;2404,00;70,44;24,13
21/7/2021 2:00;60,06;16,47;29,70;16,33;233,84;232,50;232,89;7965,29;2251,06;2117,00;70,39;24,14
21/7/2021 2:15;59,99;17,11;28,49;16,31;233,76;232,47;233,03;7932,80;2338,54;2301,00;70,38;24,23
21/7/2021 2:30;60,02;24,80;39,53;22,93;234,21;232,76;233,64;10816,85;3399,39;2086,00;70,22;24,18
21/7/2021 2:45;59,98;26,15;36,10;22,24;234,05;232,54;233,09;10453,09;3577,39;2390,00;70,23;24,14
21/7/2021 3:00;59,97;24,51;41,42;20,26;234,05;232,53;233,46;10813,51;3356,94;2438,00;70,22;24,10
21/7/2021 3:15;60,04;16,72;32,13;21,13;234,70;233,22;233,98;8772,02;2295,45;2250,00;70,25;24,06
21/7/2021 3:30;60,01;16,21;29,69;22,24;234,45;232,92;233,62;8510,52;2222,46;2317,00;70,23;23,96
21/7/2021 3:45;60,02;16,72;31,12;22,27;234,60;233,01;233,76;8781,61;2293,68;2102,00;70,29;23,99
21/7/2021 4:00;59,96;16,16;28,11;17,39;234,71;233,18;233,87;7823,46;2218,50;2476,00;70,27;24,02
21/7/2021 4:15;60,02;25,04;36,18;17,38;234,43;232,80;233,73;9937,16;3435,03;2106,00;70,18;24,03
21/7/2021 4:30;59,98;16,17;33,42;19,52;234,46;232,94;233,53;8668,83;2216,95;2382,00;70,04;24,07
21/7/2021 4:45;59,97;24,55;35,99;17,96;234,72;233,19;234,16;9929,29;3372,07;2297,00;70,13;24,09
21/7/2021 5:00;59,99;17,18;31,92;17,29;234,33;232,64;233,38;8408,15;2354,69;2186,00;70,02;24,00
21/7/2021 5:15;59,97;17,12;30,19;18,09;234,41;232,98;233,57;8309,68;2346,26;2440,00;70,07;24,02
21/7/2021 5:30;59,97;17,09;32,23;20,89;233,93;232,57;233,20;8816,46;2338,71;2148,00;70,10;23,99
21/7/2021 5:45;59,96;17,18;30,83;20,21;233,79;232,40;233,09;8614,65;2349,40;2354,00;70,01;24,11
21/7/2021 6:00;59,96;24,43;34,85;18,42;234,13;232,86;233,61;9606,76;3348,25;2116,00;69,99;24,11
21/7/2021 6:15;60,02;26,04;38,23;19,38;233,91;232,65;233,48;10071,40;3564,55;2126,00;70,03;23,93
21/7/2021 6:30;60,02;13,83;26,21;21,73;234,17;232,97;233,70;7547,08;1895,64;2286,00;70,09;23,95
21/7/2021 6:45;59,97;14,52;36,13;17,24;234,37;233,25;233,68;8443,75;1989,94;1953,00;70,20;24,00
21/7/2021 7:00;59,98;16,18;35,02;16,31;233,57;232,55;232,79;8327,83;2209,14;2296,00;70,12;23,96
21/7/2021 7:15;60,01;16,80;31,90;16,26;232,58;231,56;231,66;8091,80;2283,44;2245,00;70,34;23,82
21/7/2021 7:30;60,03;16,07;33,77;16,57;232,66;231,72;231,85;8225,27;2185,70;2445,00;70,39;23,86
21/7/2021 7:45;60,02;24,77;41,41;18,81;231,86;230,88;230,88;10621,19;3356,16;2299,00;70,55;23,89
21/7/2021 8:00;60,01;22,41;30,02;23,61;231,40;230,49;230,36;9368,24;3029,41;2647,00;70,49;23,97
21/7/2021 8:15;60,01;27,99;40,47;29,37;230,09;229,28;229,19;11969,67;3762,97;2575,00;70,36;24,03
21/7/2021 8:30;59,98;21,99;31,23;42,78;228,67;228,09;227,76;11750,41;2937,96;2840,00;70,36;24,16
21/7/2021 8:45;60,04;23,09;69,80;65,12;231,03;229,80;229,48;19402,73;3113,90;4712,00;70,31;24,26
21/7/2021 9:00;59,97;45,38;95,46;80,56;229,09;227,52;227,89;27002,46;6077,86;4963,00;70,17;24,35
21/7/2021 9:15;60,00;52,83;49,51;68,81;228,54;227,87;227,38;21823,63;7049,80;6050,00;70,19;24,36
21/7/2021 9:30;60,01;76,81;82,84;78,22;227,77;226,80;226,83;30566,66;10229,31;7276,00;69,61;24,68
21/7/2021 9:45;60,02;42,92;71,22;82,22;227,26;226,14;225,90;24473,75;5694,97;7003,00;69,37;24,81
21/7/2021 10:00;59,98;43,79;70,91;90,40;226,66;225,67;225,39;25579,34;5795,87;6443,00;69,10;24,97
21/7/2021 10:15;59,97;52,92;52,19;71,54;226,27;225,57;225,28;22354,68;6995,46;6275,00;68,72;25,26
21/7/2021 10:30;60,03;53,47;76,71;87,20;226,50;225,63;225,34;27394,27;7073,63;6890,00;68,08;25,60
21/7/2021 10:45;60,01;60,19;82,19;90,51;225,47;224,70;224,51;29474,98;7930,69;6244,00;67,52;25,83
21/7/2021 11:00;60,00;76,30;70,60;91,11;225,50;224,90;224,32;29806,82;10044,98;6466,00;67,16;26,03
21/7/2021 11:15;60,03;54,49;63,00;48,59;225,69;224,96;225,16;20325,19;7195,72;6879,00;66,35;26,42
21/7/2021 11:30;60,01;55,66;70,82;76,07;225,85;224,86;224,72;25373,60;7343,43;6052,00;65,85;26,61
21/7/2021 11:45;59,98;76,43;78,47;56,35;225,03;224,16;224,60;25686,54;10067,32;6518,00;64,75;27,04
21/7/2021 12:00;60,05;51,46;80,60;86,41;226,25;224,81;224,80;27519,49;6799,88;5980,00;64,09;27,36
21/7/2021 12:15;59,99;42,25;75,82;88,81;225,94;224,40;224,24;25759,56;5571,72;6529,00;63,26;27,59
21/7/2021 12:30;60,04;71,07;68,76;74,64;225,64;224,83;224,66;26979,32;9371,39;6982,00;62,45;27,90
21/7/2021 12:45;59,98;32,18;51,73;65,11;225,76;224,54;224,32;18346,53;4241,98;7110,00;61,43;28,12
21/7/2021 13:00;60,00;73,97;78,38;78,69;225,39;224,31;224,34;29066,84;9744,88;7535,00;60,94;28,27
21/7/2021 13:15;60,03;65,15;52,32;63,23;225,02;223,94;223,87;22449,22;8567,07;7778,00;60,39;28,28
21/7/2021 13:30;59,96;54,09;72,36;75,16;225,49;223,95;223,99;25025,19;7122,82;7329,00;59,42;28,70
21/7/2021 13:45;59,96;75,43;100,51;79,25;224,47;222,68;223,28;31618,97;9901,41;7467,00;58,66;28,93
21/7/2021 14:00;60,00;77,43;83,42;81,53;224,26;223,02;223,12;30343,46;10150,41;7065,00;57,42;29,29
21/7/2021 14:15;60,07;78,01;94,54;94,37;224,16;222,67;222,69;33353,36;10213,87;8073,00;56,53;29,37
21/7/2021 14:30;59,99;71,58;86,48;97,35;223,63;222,50;222,07;32059,31;9343,33;6680,00;55,45;29,71
21/7/2021 14:45;60,00;55,49;103,81;102,42;223,36;221,93;221,70;32035,14;7235,52;8060,00;54,79;29,75
21/7/2021 15:00;60,02;57,87;88,85;90,44;224,25;222,86;222,86;29236,07;7580,64;7185,00;53,60;30,01
21/7/2021 15:15;59,99;74,50;105,05;111,23;223,98;222,39;222,28;36267,25;9743,63;8187,00;53,20;30,04
21/7/2021 15:30;59,96;85,33;102,64;133,57;223,51;222,40;222,19;40285,79;11138,92;9179,00;52,93;29,94
21/7/2021 15:45;60,03;73,86;85,74;85,33;224,06;223,37;222,90;30803,36;9663,76;8370,00;52,76;29,99
21/7/2021 16:00;60,02;80,85;102,50;93,86;224,54;223,38;223,08;34881,28;10600,17;7316,00;52,73;29,90
21/7/2021 16:15;60,00;44,40;72,18;72,47;225,43;224,28;224,05;23727,21;5844,79;6854,00;52,09;29,87
21/7/2021 16:30;60,03;35,07;62,59;77,46;225,44;224,55;223,83;21815,95;4612,71;5835,00;52,03;29,93
21/7/2021 16:45;60,03;31,00;80,40;72,94;226,03;224,79;224,66;22502,47;4092,41;5732,00;52,13;29,67
21/7/2021 17:00;60,05;22,66;53,31;51,17;227,60;226,36;226,37;15537,16;3013,12;4391,00;51,71;29,69
21/7/2021 17:15;59,96;12,74;36,31;26,46;227,94;226,80;226,62;8996,07;1696,66;2990,00;51,29;29,59
21/7/2021 17:30;59,97;20,70;38,83;24,08;228,18;227,15;227,26;10158,30;2761,25;2279,00;51,30;29,51
21/7/2021 17:45;60,01;11,44;32,25;27,43;228,56;227,30;227,06;8511,27;1526,49;2355,00;52,96;29,23
21/7/2021 18:00;60,00;20,21;40,67;26,30;229,97;228,88;229,18;10554,49;2718,95;2317,00;53,04;29,10
21/7/2021 18:15;60,01;11,40;29,57;25,68;231,01;229,79;230,00;8129,39;1540,02;2162,00;52,91;28,81
21/7/2021 18:30;59,98;12,72;32,55;29,83;228,53;227,22;227,11;9217,95;1698,08;2451,00;54,00;28,65
21/7/2021 18:45;60,01;22,89;38,69;23,74;229,68;228,15;228,51;10669,23;3073,16;2199,00;54,78;28,53
21/7/2021 19:00;60,02;14,46;33,69;22,31;230,32;228,97;229,09;8983,09;1946,09;2683,00;55,50;28,26
21/7/2021 19:15;59,92;19,78;43,90;23,17;230,03;228,59;229,03;10568,98;2660,35;2355,00;56,10;28,28
21/7/2021 19:30;59,97;10,80;30,69;24,26;230,29;228,96;229,07;8133,10;1452,93;2329,00;57,53;27,96
21/7/2021 19:45;60,03;19,46;39,37;23,29;231,19;229,98;230,30;10161,88;2631,91;2403,00;58,16;27,80
21/7/2021 20:00;60,01;10,88;28,62;26,84;230,86;229,31;229,42;8185,88;1467,05;2199,00;59,01;27,48
21/7/2021 20:15;59,95;10,39;31,03;26,52;231,10;229,53;229,64;8310,60;1402,41;2358,00;59,21;27,30
21/7/2021 20:30;60,02;19,79;40,66;26,37;230,90;229,54;229,92;10702,30;2672,97;2210,00;59,48;27,06
21/7/2021 20:45;59,97;10,42;45,53;38,26;231,10;229,59;229,79;11384,49;1407,69;2336,00;59,31;26,95
21/7/2021 21:00;60,04;19,73;40,92;26,72;231,30;229,83;230,10;10749,15;2666,60;2394,00;59,47;26,82
21/7/2021 21:15;59,96;10,62;30,79;23,45;231,66;229,76;230,11;8066,83;1437,15;2178,00;60,27;26,67
21/7/2021 21:30;60,01;11,07;33,64;23,88;231,68;229,98;230,25;8520,18;1498,39;2490,00;60,69;26,44
21/7/2021 21:45;60,03;10,70;42,79;34,73;232,48;230,66;230,95;10767,54;1452,87;2154,00;61,60;26,16
21/7/2021 22:00;60,04;11,15;31,06;22,69;232,65;231,22;231,38;8102,72;1515,54;2434,00;62,07;25,91
21/7/2021 22:15;60,02;19,16;38,37;25,28;231,40;229,94;230,35;10242,97;2592,65;2263,00;63,07;25,53
21/7/2021 22:30;60,00;10,83;30,15;26,69;231,50;229,83;230,01;8368,93;1463,97;2279,00;63,28;25,60
21/7/2021 22:45;59,99;19,04;41,10;25,76;231,51;230,10;230,41;10461,63;2576,60;2339,00;63,91;25,35
21/7/2021 23:00;60,01;10,87;32,23;23,67;232,37;231,04;231,30;8293,41;1476,74;2129,00;64,41;25,15
21/7/2021 23:15;60,01;10,39;30,89;23,46;232,90;231,42;231,82;8020,95;1414,28;2461,00;64,87;24,89
21/7/2021 23:30;59,94;27,26;42,12;23,57;231,80;230,62;230,97;11763,29;3694,34;2160,00;65,12;24,83
21/7/2021 23:45;60,00;12,86;30,06;23,65;232,76;231,34;231,63;8372,42;1748,63;2270,00;65,41;24,62
22/7/2021 0:00;60,03;10,58;31,21;22,64;232,86;231,51;231,79;8048,39;1440,52;2598,00;65,76;24,60
22/7/2021 0:15;60,01;11,25;32,79;26,54;232,27;230,86;231,23;8760,46;1527,01;2070,00;65,97;24,63
22/7/2021 0:30;59,98;10,94;30,26;23,12;232,33;230,98;231,30;8047,44;1485,68;2382,00;66,24;24,38
22/7/2021 0:45;59,97;19,41;38,06;22,21;232,17;230,85;231,34;9901,58;2635,93;2202,00;66,58;24,23
22/7/2021 1:00;60,02;10,88;32,13;22,33;232,91;231,51;232,01;8162,09;1481,60;2367,00;66,91;24,02
22/7/2021 1:15;60,03;18,86;38,99;23,11;233,31;231,94;232,62;9997,00;2573,63;2388,00;67,20;23,96
22/7/2021 1:30;60,00;10,97;33,69;23,34;233,15;231,65;232,01;8450,37;1495,10;2112,00;67,30;24,01
22/7/2021 1:45;59,96;10,43;31,09;27,07;233,43;231,93;232,43;8485,96;1423,09;2370,00;67,19;24,18
22/7/2021 2:00;60,00;18,92;37,90;27,79;233,78;232,24;232,90;10445,83;2587,42;2240,00;67,03;24,23
22/7/2021 2:15;59,95;11,06;33,30;27,76;233,42;232,14;232,58;8942,82;1509,44;2311,00;66,97;24,09
22/7/2021 2:30;60,01;19,12;38,13;22,87;232,67;231,24;231,98;9960,71;2602,03;2242,00;67,09;24,11
22/7/2021 2:45;59,98;11,12;32,80;22,09;233,39;231,91;232,50;8305,02;1516,87;2129,00;66,91;24,32
22/7/2021 3:00;59,96;10,43;32,15;26,50;233,11;231,43;232,27;8480,61;1422,45;2426,00;66,75;24,29
22/7/2021 3:15;60,04;10,88;30,91;27,32;233,19;231,77;232,37;8541,90;1484,45;2192,00;66,54;24,37
22/7/2021 3:30;60,03;10,52;34,09;25,94;233,26;231,65;232,40;8659,90;1434,64;2248,00;66,50;24,28
22/7/2021 3:45;60,00;26,76;41,14;22,82;232,91;231,41;232,15;11556,77;3646,32;2357,00;66,74;24,12
22/7/2021 4:00;60,02;10,49;31,16;24,69;233,60;231,98;232,56;8185,13;1432,93;2327,00;66,81;24,08
22/7/2021 4:15;59,97;19,27;41,01;23,41;233,24;231,70;232,55;10335,03;2629,10;2370,00;66,58;24,05
22/7/2021 4:30;60,03;10,47;30,30;21,61;234,19;232,48;233,33;7805,08;1434,59;2108,00;66,73;24,06
22/7/2021 4:45;59,98;11,12;36,58;23,48;233,65;232,09;232,67;9026,14;1518,39;2355,00;66,74;24,06
22/7/2021 5:00;60,05;10,62;33,79;26,36;233,84;232,12;232,81;8745,39;1451,48;2127,00;66,79;24,04
22/7/2021 5:15;60,00;11,23;31,18;25,83;234,11;232,52;233,10;8549,22;1536,91;2369,00;66,63;24,17
22/7/2021 5:30;60,00;19,27;42,43;25,74;233,79;232,14;233,10;10755,61;2635,80;2223,00;66,61;23,81
22/7/2021 5:45;59,93;10,94;31,45;27,82;233,03;231,70;232,20;8657,67;1491,23;2246,00;66,77;23,83
22/7/2021 6:00;59,97;10,47;35,26;21,55;233,45;231,83;232,47;8269,79;1429,14;2356,00;66,74;23,85
22/7/2021 6:15;60,03;8,73;31,48;22,74;233,43;231,83;232,79;7714,87;1193,00;1880,00;66,79;23,92
22/7/2021 6:30;60,04;11,40;28,62;21,93;234,06;232,77;233,29;7689,31;1560,31;2143,00;66,42;24,15
22/7/2021 6:45;60,06;11,38;30,63;26,43;233,78;232,35;232,80;8558,30;1555,23;2117,00;66,36;24,12
22/7/2021 7:00;60,03;21,25;40,91;25,40;232,62;231,66;232,11;10916,01;2891,60;3077,00;66,16;24,19
22/7/2021 7:15;60,02;29,46;52,00;28,85;232,30;231,31;231,61;13628,80;4002,57;2772,00;66,08;24,27
22/7/2021 7:30;60,02;24,34;39,67;29,92;232,53;231,56;231,58;11682,97;3307,37;3123,00;65,99;24,20
22/7/2021 7:45;59,95;31,85;52,66;29,62;231,53;230,58;230,78;14045,01;4312,66;3062,00;66,00;24,06
22/7/2021 8:00;59,99;14,89;28,48;30,99;230,87;230,17;229,81;9227,44;2007,99;2608,00;65,95;24,19
22/7/2021 8:15;60,00;25,65;39,17;41,50;230,66;229,87;229,90;13055,82;3458,93;2745,00;65,93;24,23
22/7/2021 8:30;60,03;33,03;48,71;37,77;230,06;229,24;229,21;14467,89;4440,69;3054,00;65,84;24,36
22/7/2021 8:45;60,02;49,66;42,66;44,42;229,18;228,65;228,21;17083,72;6647,24;3861,00;65,88;24,39
22/7/2021 9:00;60,03;46,70;45,21;48,27;227,65;227,24;226,92;17348,27;6212,58;4408,00;65,74;24,43
22/7/2021 9:15;59,97;37,38;45,64;51,08;227,46;226,86;226,44;16689,91;4965,51;4670,00;65,73;24,43
22/7/2021 9:30;59,97;59,64;47,29;82,64;227,74;227,33;226,70;23847,84;7929,12;5382,00;65,68;24,58
22/7/2021 9:45;60,02;61,35;49,67;87,42;227,74;227,25;226,70;24909,13;8156,76;6305,00;65,50;24,68
22/7/2021 10:00;59,97;52,21;56,25;76,93;226,82;226,32;226,07;23553,23;6921,75;5444,00;64,93;24,98
22/7/2021 10:15;59,97;61,84;44,53;91,51;226,35;226,09;225,45;24653,38;8173,17;5933,00;64,85;25,12
22/7/2021 10:30;60,03;52,35;61,52;83,83;226,26;225,66;225,05;25079,75;6914,31;5812,00;64,34;25,26
22/7/2021 10:45;60,00;61,93;58,43;105,93;226,35;225,61;224,88;28220,96;8178,48;6315,00;64,18;25,51
22/7/2021 11:00;60,00;45,37;85,41;102,63;226,01;225,04;224,56;29101,38;5983,12;7772,00;63,69;25,76
22/7/2021 11:15;59,96;60,41;80,07;115,76;224,84;223,94;223,14;31684,98;7920,11;7450,00;63,42;25,94
22/7/2021 11:30;59,99;46,00;80,00;106,41;225,40;224,13;223,68;28768,81;6048,70;7649,00;62,95;26,31
22/7/2021 11:45;60,00;59,54;89,76;113,71;225,41;224,56;223,83;33098,76;7829,38;7705,00;62,26;26,68
22/7/2021 12:00;59,99;50,51;94,98;125,47;226,00;224,66;223,99;33441,97;6652,87;7816,00;61,39;27,11
22/7/2021 12:15;60,01;81,90;96,02;130,49;226,05;224,91;224,45;39013,45;10802,56;8560,00;61,02;27,41
22/7/2021 12:30;59,95;61,18;91,27;117,53;226,30;224,85;224,53;33848,59;8077,55;8596,00;60,53;27,70
22/7/2021 12:45;60,00;73,15;91,20;131,37;226,07;224,75;224,12;37112,64;9640,77;8949,00;60,17;27,96
22/7/2021 13:00;60,01;67,01;101,71;118,54;224,94;223,86;223,11;36101,45;8790,11;8826,00;59,86;28,13
22/7/2021 13:15;59,99;72,29;78,90;107,72;225,32;224,24;223,52;32543,10;9497,96;8701,00;59,83;28,43
22/7/2021 13:30;59,96;70,83;89,00;104,48;224,25;223,18;222,44;33247,11;9262,58;8754,00;59,57;28,63
22/7/2021 13:45;60,00;75,57;92,21;123,90;224,54;223,35;222,39;36528,16;9886,24;8571,00;59,13;28,83
22/7/2021 14:00;59,96;71,55;77,38;93,79;223,59;222,71;222,25;30668,27;9339,56;9255,00;58,99;28,91
22/7/2021 14:15;60,01;97,06;96,74;117,99;223,52;222,06;221,99;39138,94;12669,46;8770,00;58,61;29,05
22/7/2021 14:30;60,00;86,74;115,16;120,95;224,09;222,64;222,70;40439,53;11355,84;9728,00;58,54;29,27
22/7/2021 14:45;60,04;53,64;92,44;119,30;225,07;223,51;222,97;32679,39;7038,32;8702,00;58,33;29,48
22/7/2021 15:00;60,02;40,62;71,75;91,11;225,04;223,56;223,11;25099,04;5331,18;7026,00;58,03;29,58
22/7/2021 15:15;60,00;52,00;84,16;123,17;225,03;223,51;222,91;31994,88;6819,56;7512,00;58,08;29,46
22/7/2021 15:30;59,99;32,80;70,59;94,88;225,72;224,34;223,88;24355,57;4318,79;6208,00;57,55;29,65
22/7/2021 15:45;60,02;48,14;83,86;111,29;225,70;224,34;223,67;30143,54;6333,11;6740,00;57,38;29,68
22/7/2021 16:00;60,03;34,55;58,16;76,59;225,41;224,40;223,75;21052,70;4542,22;6399,00;57,44;29,52
22/7/2021 16:15;60,02;60,71;57,81;117,22;225,83;224,91;224,07;29303,97;7994,79;6646,00;57,36;29,40
22/7/2021 16:30;60,02;57,12;95,10;111,29;225,71;224,53;224,35;31955,34;7528,65;6701,00;57,29;29,11
22/7/2021 16:45;60,02;70,89;75,95;116,03;226,40;225,42;224,68;32954,56;9359,65;8204,00;57,39;29,01
22/7/2021 17:00;59,99;49,89;56,25;81,41;226,50;225,54;225,38;23527,00;6602,33;6724,00;58,03;28,78
22/7/2021 17:15;60,02;40,06;65,15;77,14;228,01;226,75;226,82;22674,82;5338,08;5017,00;58,73;28,60
22/7/2021 17:30;60,05;14,52;33,59;32,01;227,54;226,44;226,52;9927,11;1931,67;3094,00;59,38;28,35
22/7/2021 17:45;60,07;24,86;40,89;50,32;228,94;227,76;227,69;14693,09;3324,66;2992,00;59,50;28,12
22/7/2021 18:00;59,96;13,62;30,40;24,32;229,60;228,40;228,67;8523,34;1828,29;2426,00;59,42;28,11
22/7/2021 18:15;60,04;14,40;29,12;24,23;228,98;227,90;228,13;8492,49;1928,39;2227,00;59,75;27,89
22/7/2021 18:30;60,00;13,70;30,98;29,76;227,81;226,43;226,69;9305,53;1824,56;2325,00;59,55;27,73
22/7/2021 18:45;59,99;16,41;36,06;31,21;228,25;227,31;227,12;10474,73;2189,03;2489,00;59,44;27,49
22/7/2021 19:00;60,07;15,77;33,03;29,52;229,13;228,38;227,98;9830,92;2110,45;2423,00;59,44;27,42
22/7/2021 19:15;60,05;17,00;31,85;29,99;229,32;228,22;228,34;9953,18;2278,98;2504,00;59,89;27,19
22/7/2021 19:30;60,05;12,79;33,75;30,16;230,03;228,84;228,95;9544,21;1719,70;2371,00;59,93;27,11
22/7/2021 19:45;60,00;13,37;33,44;26,00;230,22;228,90;229,05;9236,15;1798,80;2289,00;60,19;26,86
22/7/2021 20:00;59,96;12,75;43,27;39,87;230,29;228,88;228,95;11819,62;1715,53;2450,00;60,25;26,76
22/7/2021 20:15;60,02;12,81;34,24;26,64;230,40;229,02;229,20;9234,13;1724,57;2370,00;60,44;26,45
22/7/2021 20:30;59,97;13,35;32,57;25,97;230,91;229,73;229,74;9097,96;1801,50;2281,00;61,13;26,01
22/7/2021 20:45;60,02;13,32;35,11;25,94;231,35;229,97;230,24;9371,45;1801,06;2320,00;61,42;25,75
22/7/2021 21:00;59,94;13,26;32,33;26,63;231,00;229,61;229,59;9127,60;1788,53;2346,00;62,05;25,48
22/7/2021 21:15;60,03;13,24;33,50;26,22;231,86;230,47;230,67;9233,45;1794,17;2331,00;62,25;25,42
22/7/2021 21:30;60,01;12,67;33,86;28,92;232,01;230,50;230,91;9467,47;1719,08;2297,00;62,77;25,15
22/7/2021 21:45;60,00;13,31;35,18;24,94;230,96;229,55;229,60;9373,26;1795,47;2409,00;62,93;24,88
22/7/2021 22:00;60,01;12,67;32,39;30,50;231,19;229,33;229,98;9434,62;1711,92;2320,00;63,48;24,70
22/7/2021 22:15;60,00;13,25;32,33;30,21;231,15;229,68;229,93;9511,92;1788,91;2378,00;63,66;24,55
22/7/2021 22:30;59,93;12,41;31,12;30,30;231,30;229,63;230,04;9198,14;1677,19;2318,00;63,78;24,56
22/7/2021 22:45;59,97;12,94;33,89;31,64;231,19;229,59;229,99;9742,34;1749,17;2276,00;64,09;24,43
22/7/2021 23:00;60,01;20,87;33,15;26,69;231,51;230,38;230,56;10287,08;2824,23;2380,00;64,05;24,43
22/7/2021 23:15;59,97;12,42;32,15;26,04;232,12;230,64;231,28;8887,57;1686,12;2448,00;64,35;24,25
22/7/2021 23:30;59,95;12,45;38,84;26,16;231,36;229,84;230,21;9715,02;1683,01;2295,00;64,42;24,17
